session_id,starttime,adult,ambiguous,assessor,cannot_judge,navigational,no_wp,non_english,quote_question,text
yahoo-326,2,false,false,2,false,false,false,false,false,cntf
yahoo-327,1,false,false,2,false,false,false,false,false,w l weller
yahoo-327,2,false,false,2,false,false,false,false,false,youtube.com
yahoo-327,4,false,false,2,false,false,false,false,false,queen latifah
yahoo-327,5,false,false,2,false,false,false,false,false,ovguide movies
yahoo-328,1,false,false,2,false,false,false,false,false,infinity dish
yahoo-330,1,false,false,2,false,false,false,false,false,hu jintao steps down
yahoo-331,1,false,false,2,false,true,false,false,false,facebook.com
yahoo-333,1,false,false,2,false,false,false,false,true,how to paint a car
yahoo-333,2,false,false,2,false,false,false,false,true,how to paint a car at home
yahoo-334,1,false,false,2,false,true,false,false,false,ebay.com
yahoo-334,2,false,false,2,false,true,false,false,false,ups.com
yahoo-334,3,false,false,2,false,false,true,false,false,lefeld implement coldwater ohio
yahoo-335,1,false,false,2,false,false,false,false,false,windows password recovery tool 3.0
yahoo-336,1,false,false,2,false,false,false,false,true,girl fatally shot on school bus
yahoo-336,2,false,false,2,false,false,false,false,false,macho camacho critical
yahoo-336,3,false,false,2,false,false,false,false,false,price is right model wins suit
yahoo-336,4,false,false,2,false,false,false,false,false,honey boo boo made of trash
yahoo-336,5,false,false,2,false,false,false,false,false,wanda jackson
yahoo-336,6,false,false,2,false,false,false,false,true,how many calories in a banana
yahoo-336,7,false,false,2,false,false,false,false,true,how much water to drink daily
yahoo-336,8,false,false,2,false,false,false,false,true,how to tie a tie
yahoo-336,9,false,false,2,false,false,true,false,false,yahoo! horoscopes
yahoo-336,10,false,false,2,false,false,false,false,true,how many cc in a ml
yahoo-336,11,false,false,2,false,false,false,false,true,how many ccie in the world
yahoo-336,12,false,false,2,false,false,false,false,false,anchors resign on air
yahoo-338,1,false,false,2,false,false,false,false,false,sphinx destruction
yahoo-340,1,false,false,2,false,false,false,false,false,jamie grace
yahoo-340,2,false,false,2,false,false,false,false,false,is tithing required
yahoo-340,4,false,false,2,false,false,false,false,false,clayton state university
yahoo-340,5,false,false,2,false,false,false,false,false,guy fieri responds
yahoo-340,6,false,false,2,false,false,false,false,false,marilyn and sarah
yahoo-340,7,false,false,2,false,false,false,false,false,financial modeling
yahoo-341,1,false,false,2,false,false,false,false,false,gucci
yahoo-341,2,false,false,2,false,false,false,false,false,mackenzie foy
yahoo-341,3,false,false,2,false,false,false,false,false,mackenzie childs
yahoo-341,4,false,false,2,false,false,false,false,false,hernando county property appraiser
yahoo-341,5,false,false,2,false,false,false,false,false,spring hill rentals
yahoo-344,1,false,false,2,false,true,false,false,false,google search
yahoo-346,2,false,false,2,false,false,false,false,false,wonderware midwest
yahoo-346,5,false,true,2,false,false,false,false,false,sswc
yahoo-347,1,false,false,2,false,false,false,false,false,savemart
yahoo-348,1,false,false,2,false,true,false,false,false,myyahoo mail
yahoo-349,1,false,false,2,false,false,false,false,false,holly petraeus
yahoo-349,2,false,false,2,false,false,false,false,false,denise richards
yahoo-349,3,false,false,2,false,false,false,false,false,texas secession
yahoo-351,1,false,false,2,false,false,false,false,false,gas prices drop
yahoo-351,2,false,false,2,false,false,false,false,false,Gas prices drop
yahoo-352,1,false,false,2,false,false,false,false,false,savile sex scandal
yahoo-352,2,false,false,2,false,false,false,false,false,evan rachel wood
yahoo-352,3,false,false,2,false,false,false,false,false,pascual perez killed
yahoo-352,4,false,false,2,false,false,false,false,false,bronco bama girl
yahoo-352,5,false,false,2,false,false,false,false,false,heidi klum
yahoo-353,1,false,false,2,false,false,false,false,false,cinque terre accommodation
yahoo-354,1,false,false,2,false,false,false,false,false,sheen offers role
yahoo-354,2,false,false,2,false,false,false,false,false,Sheen offers role
yahoo-354,3,false,false,2,false,false,false,false,false,camacho funeral brawl
yahoo-355,1,false,false,2,false,true,false,false,false,twitter
yahoo-356,1,false,false,2,false,false,false,false,false,dwts elimination
yahoo-357,1,false,false,2,false,true,false,false,false,www.facebook.com
yahoo-357,2,false,false,2,false,true,false,false,false,facebook sign up
yahoo-358,2,false,false,2,false,false,true,false,false,woodsman stain
yahoo-358,3,false,false,2,false,false,false,false,false,sikkens deck stain
yahoo-360,2,false,false,2,false,false,false,false,false,hayden panettiere
yahoo-360,3,false,false,2,false,false,false,false,false,lindsay lohan cancels
yahoo-361,1,false,false,2,false,true,false,false,false,ebay
yahoo-361,3,false,false,2,false,false,false,false,false,wdbj7
yahoo-361,4,false,false,2,false,false,false,false,false,wqut
yahoo-364,1,false,false,2,false,true,false,false,false,facebook
yahoo-366,1,false,false,2,false,false,false,false,false,cate blanchett role
yahoo-366,2,false,false,2,false,false,false,false,false,Cate Blanchett role
yahoo-367,1,false,false,2,false,false,false,false,false,apple's insane sell-off
yahoo-367,2,false,false,2,false,false,false,false,false,girl slept for 64 days
yahoo-368,1,false,false,2,false,true,false,false,false,yahoo mail
yahoo-369,1,false,false,2,false,false,false,false,false,fourth wedding anniversary gift
yahoo-370,7,false,false,2,false,false,false,false,false,nicholas hoult
yahoo-370,8,false,false,2,false,false,false,false,false,trust
yahoo-370,10,false,false,2,false,false,false,false,false,attorney at law
yahoo-370,11,false,false,2,false,false,false,false,false,st joseph university philadelphia pa
yahoo-371,1,false,false,2,false,false,false,false,false,coldwell banker
yahoo-371,4,false,false,2,false,true,false,false,false,centruy21realastate
yahoo-371,9,false,false,2,false,false,false,false,false,merril shoes
yahoo-371,10,false,false,2,false,false,false,false,false,vibram shoes
yahoo-371,12,false,false,2,false,false,false,false,false,ryka shoes
yahoo-371,14,false,false,2,false,false,false,false,false,nike
yahoo-371,15,false,false,2,false,true,false,false,false,ebay
yahoo-371,16,false,false,2,false,false,false,false,false,big lots
yahoo-371,19,false,false,2,false,false,false,false,false,toys r us
yahoo-372,1,false,false,2,false,false,false,false,false,poultry farming in africa
yahoo-375,2,false,false,2,false,false,false,false,false,les miserables
yahoo-375,4,false,false,2,false,false,false,false,false,lamborghini reventon
yahoo-376,1,false,false,2,false,true,false,false,false,facebook.com
yahoo-376,2,false,false,2,false,false,false,false,false,nurse gets 10 years
yahoo-379,1,false,false,2,false,false,false,false,true,how to measure a door
yahoo-379,2,false,false,2,false,false,false,false,false,facebook
yahoo-379,3,false,false,2,false,false,false,false,false,climax mine
yahoo-379,4,false,false,2,false,false,false,false,false,climax mine leadville
yahoo-379,8,false,false,2,false,true,false,false,false,google earth
yahoo-379,9,false,false,2,false,true,false,false,false,google
yahoo-379,10,false,false,2,false,false,false,false,false,bob berg
yahoo-380,1,false,false,2,false,false,false,false,false,usaa
yahoo-381,1,false,false,2,false,true,false,false,false,google
yahoo-382,1,false,false,2,false,false,false,false,false,blic
yahoo-382,2,false,false,2,false,false,false,false,false,kurir
yahoo-382,3,false,false,2,false,false,false,false,false,svet plus
yahoo-382,10,false,false,2,false,true,false,false,false,youtube
yahoo-383,1,false,false,2,false,false,false,false,false,fiscal cliff
yahoo-383,2,false,false,2,false,false,false,false,false,detroit news
yahoo-383,3,false,false,2,false,false,false,false,false,diabetes
yahoo-384,1,false,false,2,false,false,false,false,false,philippine daily inquirer
yahoo-385,1,false,false,2,false,false,false,false,false,dominos pizzas
yahoo-385,2,false,false,2,false,false,false,false,false,papa john
yahoo-385,3,false,false,2,false,false,false,false,false,papa johns
yahoo-385,4,false,false,2,false,false,false,false,false,papa joe's restaurant
yahoo-385,5,false,false,2,false,true,false,false,false,papa johns online
yahoo-385,6,false,false,2,false,false,false,false,false,papa johns menus
yahoo-385,7,false,false,2,false,false,false,false,false,papa johns promotion codes
yahoo-385,8,false,false,2,false,false,false,false,false,papa johns c
yahoo-385,9,false,false,2,false,false,false,false,false,papa johns co
yahoo-385,10,false,false,2,false,false,false,false,false,papa johns codes
yahoo-385,11,false,false,2,false,false,false,false,false,papa johns coupon codes
yahoo-385,12,false,false,2,false,false,false,false,false,papa johns coupon codes 2011
yahoo-388,1,false,false,2,false,true,false,false,false,facebook
yahoo-389,1,false,false,2,false,false,false,false,false,coaching speech
yahoo-389,3,false,false,2,false,false,false,false,false,cs monitor
yahoo-390,1,false,false,2,false,false,false,false,false,midwives
yahoo-390,2,false,false,2,false,false,false,false,false,candidate killed in storm
yahoo-392,1,false,false,2,false,false,false,false,false,samsung
yahoo-393,1,false,false,2,false,false,false,false,false,walmart
yahoo-393,2,false,false,2,false,false,false,false,false,sears
yahoo-393,3,false,false,2,false,false,false,false,false,best buy
yahoo-394,5,false,false,2,false,false,false,false,false,dam west campground carlyle illinois
yahoo-394,6,false,false,2,false,true,false,false,false,google youtube
yahoo-394,8,false,false,2,false,true,false,false,false,google search
yahoo-395,1,false,false,2,false,false,false,false,false,sasha and malia
yahoo-395,3,false,false,2,false,false,false,false,false,darrell royal dies
yahoo-395,4,false,false,2,false,false,false,false,false,diane sawyer slurring
yahoo-395,5,false,false,2,false,false,false,false,false,Diane Sawyer slurring
yahoo-395,6,false,false,2,false,false,false,false,false,eva longoria in tears
yahoo-396,1,false,false,2,false,true,false,false,false,facebook
yahoo-397,2,false,false,2,false,true,false,false,false,www.cnn news
yahoo-398,1,false,false,2,false,false,false,false,false,girl chained to dresser dies
yahoo-398,2,false,false,2,false,false,false,false,false,Girl chained to dresser dies
yahoo-398,3,false,false,2,false,false,false,false,false,clinton falls asleep
yahoo-398,4,false,false,2,false,false,false,false,false,mayim bialik divorce
yahoo-400,2,false,false,2,false,false,false,false,false,bdubs menu
yahoo-400,3,false,false,2,false,false,false,false,true,how soon can you feel pregnancy symptoms
yahoo-400,4,false,false,2,false,false,false,false,false,getting pregnant while on mirena
yahoo-400,6,false,false,2,false,true,true,false,false,modern payments website
yahoo-402,1,false,false,2,false,false,false,false,false,downtown san antonio map
yahoo-405,1,false,false,2,false,false,false,false,false,cal dmv
yahoo-405,2,false,false,2,false,false,false,false,false,eden's edge
yahoo-405,3,false,false,2,false,true,false,false,false,yahoo! mail
yahoo-405,4,false,false,2,false,false,false,false,false,nook
yahoo-405,5,false,false,2,false,false,false,false,false,nordstrom
yahoo-405,6,false,false,2,false,true,false,false,false,yahoo! news
yahoo-407,1,false,false,3,false,false,false,false,false,bobby hebert booted
yahoo-407,2,false,false,3,false,false,false,false,false,loretta swit turns 75
yahoo-407,3,false,false,3,false,false,false,false,false,mariano rivera decision
yahoo-408,2,false,false,3,false,false,false,false,false,rangoli designs
yahoo-409,1,false,false,3,false,false,false,false,false,allspice berries
yahoo-409,2,false,false,3,false,false,false,false,false,cloves spice
yahoo-409,3,false,false,3,false,true,false,false,false,kohls
yahoo-409,4,false,false,3,false,false,false,false,false,cranberry sauce
yahoo-409,5,false,false,3,false,false,false,false,false,turkey breast recipes
yahoo-409,6,false,false,3,false,false,false,false,false,youtub
yahoo-410,2,false,false,3,false,false,false,false,false,urinary tract infection treatment
yahoo-411,1,false,false,3,false,false,false,false,false,charlie sheen lohan
yahoo-413,1,false,false,3,false,false,false,false,false,john elway dodge greeley
yahoo-413,2,false,false,3,false,false,false,false,false,craigslist
yahoo-415,1,false,false,3,false,true,false,false,false,google translate
yahoo-416,1,false,true,3,false,false,false,false,false,site
yahoo-417,1,false,false,3,false,false,false,false,false,notebook
yahoo-417,3,false,false,3,false,true,false,false,false,google maps
yahoo-418,1,false,true,3,false,false,false,false,false,stigma
yahoo-418,2,false,false,3,false,false,false,false,false,uis
yahoo-420,1,false,false,3,false,false,false,false,false,lance armstrong in effigy
yahoo-421,1,false,false,3,false,false,false,false,false,shackelford funeral directors
yahoo-422,1,false,false,3,false,true,false,false,false,pandora
yahoo-422,2,false,false,3,false,true,false,false,false,tufts.edu
yahoo-422,3,false,false,3,false,false,false,false,false,ideas for college care packages
yahoo-424,1,false,false,3,false,true,false,false,false,google search
yahoo-425,1,false,false,3,false,false,false,false,false,miley cyrus wedding planning
yahoo-425,2,false,false,3,false,false,false,false,false,Miley Cyrus wedding planning
yahoo-425,3,false,false,3,false,false,false,false,false,brooke burke thyroid cancer
yahoo-425,4,false,false,3,false,false,false,false,false,ted nugent on election
yahoo-425,5,false,false,3,false,false,false,false,false,top gun sequel
yahoo-425,6,false,false,3,false,false,false,false,false,ellen douglas dies
yahoo-425,7,false,false,3,false,false,false,false,false,iphone 5
yahoo-425,8,false,false,3,false,false,false,false,false,mile-wide asteroid
yahoo-425,10,false,false,3,false,false,false,false,false,victoria jackson
yahoo-425,11,false,false,3,false,false,false,false,false,statins
yahoo-425,12,false,false,3,false,false,false,false,false,iran fired on drone
yahoo-426,1,false,false,3,false,false,false,false,false,patio furiture
yahoo-426,2,false,false,3,false,false,false,false,false,best cameras for concerts
yahoo-426,3,false,false,3,false,false,false,false,false,best cameras for photography
yahoo-426,7,false,false,3,false,true,false,false,false,jcpennys
yahoo-426,8,false,false,3,false,false,false,false,false,cavenders boot town
yahoo-426,9,false,false,3,false,false,false,false,false,fat head sports
yahoo-427,1,false,false,3,false,false,false,false,false,papaqui soccer
yahoo-428,2,false,false,3,false,true,false,false,false,aol mail login
yahoo-430,2,false,false,3,false,false,false,false,false,pascual perez killed
yahoo-430,3,false,false,3,false,false,false,false,false,proposition 30 california 2012
yahoo-431,2,false,false,3,false,false,false,false,false,langham creek high school
yahoo-432,1,false,false,3,false,false,false,false,false,iron sky dvd
yahoo-433,1,false,false,3,false,false,false,false,false,girl slept for 64 days
yahoo-433,2,false,false,3,false,false,false,false,false,selena in emergency room
yahoo-435,1,false,false,3,false,false,false,false,false,seven robbers shot dead
yahoo-435,2,false,false,3,false,false,false,false,false,hotmail log in email
yahoo-435,3,false,false,3,false,false,false,false,false,$425 million jackpot
yahoo-435,4,false,false,3,false,false,false,false,false,vicious dog bites trumpeter
yahoo-435,5,false,false,3,false,false,false,false,false,Vicious dog bites trumpeter
yahoo-435,6,false,false,3,false,false,false,false,false,bjork surgery
yahoo-436,1,false,false,3,false,true,false,false,false,kmart
yahoo-436,2,false,false,3,false,true,false,false,false,sears
yahoo-436,3,false,false,3,false,false,false,false,false,best but
yahoo-436,4,false,false,3,false,false,false,false,false,best but black friday
yahoo-436,5,false,false,3,false,false,false,false,false,best but laptops
yahoo-436,8,false,false,3,false,false,false,false,false,walmart layaway
yahoo-436,9,false,false,3,false,false,false,false,false,target layaway
yahoo-436,10,false,false,3,false,false,false,false,false,stores with layaway
yahoo-436,11,false,false,3,false,false,false,false,false,walmart
yahoo-436,12,false,false,3,false,false,false,false,false,costco
yahoo-436,13,false,false,3,false,false,false,false,false,target
yahoo-437,1,false,false,3,false,false,false,false,false,home depot center
yahoo-438,1,false,false,3,false,false,false,false,false,42 years in a coma
yahoo-439,1,false,false,3,false,false,false,false,false,pacific mailorder christchurch
yahoo-441,1,false,false,3,false,false,false,false,false,liverpool news
yahoo-441,2,false,false,3,false,false,false,false,false,liverpool news now
yahoo-442,1,false,false,3,false,false,false,false,false,clinton falls asleep
yahoo-442,2,false,false,3,false,false,false,false,false,rover's big discovery
yahoo-442,3,false,false,3,false,false,false,false,false,girl chained to dresser dies
yahoo-443,1,false,true,3,false,false,false,false,false,ner
yahoo-444,1,false,false,3,false,false,false,false,false,google search
yahoo-446,1,false,false,3,false,false,false,false,false,texas secession
yahoo-447,1,false,false,3,false,false,false,false,false,positive ana
yahoo-448,1,false,false,3,false,false,false,false,false,nbc sabong live
yahoo-448,2,false,true,3,false,false,false,false,false,facebook yahoo.com
yahoo-450,1,false,false,3,false,true,false,false,false,you tube video
yahoo-450,2,false,false,3,false,true,false,false,false,aol
yahoo-452,2,false,false,3,false,false,false,false,false,dora games
yahoo-452,3,false,false,3,false,false,false,false,false,free dora games
yahoo-452,4,false,false,3,false,false,false,false,false,free dora games online
yahoo-454,1,false,false,3,false,false,false,false,false,dick clark
yahoo-455,1,false,false,3,false,false,false,false,false,davenport lyons
yahoo-455,2,false,false,3,false,false,false,false,false,bradley cooper
yahoo-455,3,false,false,3,false,true,false,false,false,copa airlines
yahoo-455,4,false,false,3,false,true,false,false,false,united airlines
yahoo-456,1,false,false,3,false,true,false,false,false,facebook log in
yahoo-456,2,false,false,3,false,false,false,false,false,montana lottery
yahoo-456,3,false,false,3,false,false,false,false,false,fargo forum
yahoo-456,4,false,false,3,false,false,false,false,false,grand forks herald
yahoo-456,5,false,false,3,false,false,false,false,false,lawrence guyot dies
yahoo-456,6,false,false,3,false,false,false,false,false,billings gazette online
yahoo-458,1,false,false,3,false,false,false,false,false,best online shopping sites
yahoo-458,2,false,false,3,false,false,false,false,false,liz claiborne outlet
yahoo-458,4,false,false,3,false,true,false,false,false,kohl's
yahoo-458,5,false,false,3,false,true,false,false,false,bed bath and beyond
yahoo-458,6,false,false,3,false,true,false,false,false,sears
yahoo-458,7,false,false,3,false,true,false,false,false,snopes
yahoo-458,11,false,false,3,false,true,false,false,false,walmart
yahoo-458,12,false,false,3,false,true,false,false,false,chase bank
yahoo-458,13,false,false,3,false,false,false,false,false,second reformed church
yahoo-459,1,false,false,3,false,false,false,false,false,occitaine
yahoo-461,1,false,false,3,false,true,false,false,false,walmart
yahoo-461,2,false,false,3,false,false,false,false,false,porters
yahoo-461,3,false,false,3,false,false,false,false,false,porters hardware
yahoo-461,4,false,false,3,false,true,false,false,false,lowes.com
yahoo-461,5,false,false,3,false,true,false,false,false,craigslist
yahoo-461,7,false,false,3,false,false,false,false,false,jennifer lawrence
yahoo-461,8,false,false,3,false,false,false,false,false,spa dolly
yahoo-461,9,false,false,3,false,false,false,false,false,spa moving equipment
yahoo-461,15,false,false,3,false,false,false,false,false,hot tub dolly rental
yahoo-461,16,false,false,3,false,false,false,false,false,south padre island
yahoo-461,17,false,false,3,false,false,false,false,false,south park
yahoo-462,1,false,false,3,false,false,false,false,false,perez hilton
yahoo-462,2,false,false,3,false,false,false,false,false,42 years in a coma
yahoo-462,3,false,false,3,false,false,false,false,false,rihanna and chris brown
yahoo-462,4,false,false,3,false,false,false,false,false,monica potter
yahoo-462,5,false,false,3,false,false,false,false,false,yahoo! dating
yahoo-463,2,false,false,3,false,false,false,false,false,trans siberian orchestra
yahoo-463,3,false,false,3,false,false,false,false,false,baker and bonningson auctions
yahoo-463,4,false,false,3,false,true,false,false,false,subaru
yahoo-463,5,false,false,3,false,true,false,false,false,bass pro shop
yahoo-464,1,false,false,3,false,false,false,false,false,price is right model
yahoo-465,1,false,false,3,false,true,false,false,false,autozone
yahoo-465,2,false,false,3,false,false,false,false,false,autozone locations
yahoo-466,1,false,false,3,false,false,false,false,false,highland bakery buckhead
yahoo-467,1,false,false,3,false,false,false,false,false,backdoor
yahoo-467,2,false,false,3,false,false,false,false,false,backdoor games
yahoo-468,1,false,false,3,false,false,false,false,false,branson airport
yahoo-468,2,false,false,3,false,true,false,false,false,homedepot
yahoo-468,3,false,false,6,false,false,false,false,false,wal-mart
yahoo-468,5,false,false,6,false,false,false,false,false,kindle fire
yahoo-468,6,false,false,6,false,false,false,false,false,bass pro
yahoo-468,7,false,false,6,false,false,false,false,false,cabelas
yahoo-468,8,false,false,6,false,false,false,false,false,wilson leather
yahoo-468,9,false,false,6,false,false,false,false,false,gift ideas for college students
yahoo-468,11,false,false,6,false,false,false,false,false,slumber party
yahoo-468,14,false,false,6,false,false,false,false,false,tire chains
yahoo-468,15,false,false,6,false,false,false,false,false,snow chains
yahoo-470,1,false,false,6,false,true,false,false,false,hotmail
yahoo-470,2,false,true,6,false,false,false,false,false,hot
yahoo-470,3,false,false,6,false,false,false,false,false,merrill
yahoo-470,4,false,false,6,false,true,false,false,false,merrill lynch online
yahoo-471,3,false,false,6,false,false,false,false,false,norfolk county registry of deeds
yahoo-474,1,false,false,6,false,false,false,false,false,noaa
yahoo-474,2,false,false,6,false,false,false,false,false,NOAA
yahoo-474,3,false,false,6,false,true,false,false,false,bing
yahoo-474,4,false,false,6,false,true,false,false,false,mapquest
yahoo-474,5,false,false,6,false,true,false,false,false,mapquest directions driving directions
yahoo-474,6,false,false,6,false,true,false,false,false,yahoo mapquest directions driving directions
yahoo-474,7,false,false,6,false,true,false,false,false,yahoo mapquest directions driving directions classic
yahoo-474,8,false,false,6,false,true,false,false,false,yahoo mapquest
yahoo-474,9,false,false,6,false,true,false,false,false,yahoo! mail
yahoo-474,10,false,false,6,false,true,false,false,false,yahoo maps
yahoo-475,1,false,false,6,false,false,false,false,false,cameras
yahoo-475,2,false,false,6,false,false,false,false,false,qvc
yahoo-475,3,false,false,6,false,false,false,false,false,pittsburgh paints
yahoo-475,9,false,false,6,false,false,false,false,false,mohawk carpet
yahoo-477,1,false,false,6,false,true,false,false,false,faceboom
yahoo-477,2,false,false,6,false,true,false,false,false,linkedin
yahoo-477,3,false,false,6,false,true,false,false,false,facebook
yahoo-479,1,false,false,6,false,false,false,false,false,gangnam style christmas lights
yahoo-479,2,false,false,6,false,false,false,false,false,$300k in gold dust found
yahoo-479,3,false,false,6,false,false,false,false,false,emily squires dies
yahoo-482,1,false,false,6,false,false,false,false,false,area code 309 illinois
yahoo-482,2,false,false,6,false,false,false,false,false,you
yahoo-483,1,false,false,6,false,false,false,false,false,taylor lautner regret
yahoo-483,2,false,false,6,false,false,false,false,false,dial-a-smoke crackdown
yahoo-485,7,false,false,6,false,true,false,false,false,amazon
yahoo-485,8,false,false,6,false,false,false,false,false,state of decay
yahoo-486,1,false,false,6,false,false,false,false,false,chamber of commerce charleston sc
yahoo-486,2,false,false,6,false,false,false,false,false,jicama
yahoo-486,3,false,false,6,false,false,false,false,false,sumac
yahoo-487,1,false,false,6,false,true,false,false,false,www.nakedjuice.com
yahoo-488,1,false,false,6,false,false,false,false,false,freshman player dies
yahoo-489,1,false,true,6,false,false,false,false,false,breakdown
yahoo-489,2,false,false,6,false,false,false,false,false,demo
yahoo-489,3,false,false,6,false,false,false,false,false,demo reel
yahoo-489,4,false,false,6,false,false,false,false,false,yahoo! deals
yahoo-489,5,false,false,6,false,false,false,false,false,demo reel music
yahoo-489,8,false,false,6,false,false,false,false,false,quicktime pro
yahoo-490,1,false,false,7,false,false,false,false,false,movie theaters kalamazoo mi
yahoo-490,3,false,false,7,false,false,false,false,false,portage ymca
yahoo-490,5,false,false,7,false,false,true,false,false,intersection grand rapids
yahoo-490,10,false,false,7,false,false,false,false,false,jw marriott grand rapids
yahoo-490,20,false,false,7,false,false,true,false,false,gagie school kalamazoo
yahoo-490,22,false,false,7,false,false,false,false,false,bruno mars treasure
yahoo-490,24,false,false,7,false,true,false,false,false,all recipes
yahoo-490,27,false,false,7,false,false,false,false,false,all recipes lasagna
yahoo-490,29,false,false,7,false,false,false,false,false,lumineers stubborn love video
yahoo-491,4,false,false,8,false,false,false,false,false,king of new york
yahoo-491,5,false,false,8,false,false,false,false,false,game of thrones
yahoo-491,6,false,false,8,false,false,false,false,false,game of thrones season 3
yahoo-491,7,false,false,8,false,false,false,false,false,ironman coeur d alene
yahoo-491,9,false,false,8,false,false,false,false,false,gregg allman
yahoo-491,11,false,false,8,false,false,false,false,false,lake hope state park
yahoo-491,12,false,false,8,false,false,false,false,false,flipping out
yahoo-491,13,false,false,8,false,false,false,false,false,flipping out season 7
yahoo-491,14,false,false,8,false,false,false,false,false,moonshiners tv show
yahoo-491,15,false,false,8,false,false,false,false,false,moonshiners tv show season 3
yahoo-492,1,false,false,8,false,false,true,false,false,ea ncaa football 2014
yahoo-492,3,false,false,8,false,false,false,false,false,perfect pitch
yahoo-492,5,false,false,8,false,false,false,false,false,superman tv show
yahoo-492,6,false,false,8,false,false,false,false,false,dean cain
yahoo-492,7,false,false,8,false,false,false,false,false,atlanta zoo
yahoo-492,8,false,false,8,false,false,false,false,false,mark sanchez
yahoo-492,9,false,false,8,false,false,false,false,false,mark sanchez buttfumble video
yahoo-493,2,false,false,8,false,false,false,false,false,ryan gosling
yahoo-493,3,false,false,8,false,false,false,false,false,channing tatum
yahoo-493,4,false,false,8,false,false,false,false,false,channing tatum height
yahoo-493,5,false,false,8,false,false,false,false,false,ryan gosling height
yahoo-493,6,false,true,8,false,false,false,false,false,ryan reynolds wife
yahoo-493,7,false,true,8,false,false,false,false,false,ryan reynolds height
yahoo-493,8,false,false,8,false,false,true,false,false,snowden girlfriend
yahoo-493,9,false,true,8,false,false,false,false,false,sloan entourage
yahoo-493,10,false,false,8,false,false,false,false,false,cascada
yahoo-493,14,false,false,8,false,false,true,false,false,2014 nfl mock draft
yahoo-493,15,false,false,8,false,false,false,false,false,ohio state football recruiting
yahoo-493,16,false,false,8,false,true,false,false,false,okcupid
yahoo-493,18,false,false,8,false,false,false,false,false,collegeboard
yahoo-493,19,false,false,8,false,false,false,false,false,sarah jessica parker
yahoo-493,22,false,false,8,false,false,false,false,false,milan lucic
yahoo-493,23,false,false,8,false,false,true,false,false,milan lucic girlfriend
yahoo-493,24,false,false,8,false,false,false,false,false,carolina panthers schedule
yahoo-493,25,false,false,8,false,false,false,false,false,concerts in charlotte nc
yahoo-493,26,false,false,8,false,false,true,false,false,timeflies tour
yahoo-493,27,false,false,8,false,false,false,false,true,how to reactivate facebook
yahoo-493,29,false,false,8,false,false,false,false,false,back workouts
yahoo-494,4,false,false,8,false,false,true,false,false,zoomcare portland
yahoo-494,8,false,false,8,false,false,true,false,false,imdb nashville
yahoo-494,9,false,false,8,false,false,false,false,false,connie britton
yahoo-494,10,false,false,8,false,true,false,false,false,abc.com
yahoo-494,11,false,false,8,false,false,false,false,false,celebrity hairstyles
yahoo-494,13,false,false,8,false,false,false,false,false,amanda bynes
yahoo-494,15,false,false,8,false,false,false,false,false,portland crime map
yahoo-494,21,false,false,8,false,false,true,false,false,address numerology
yahoo-494,22,false,false,8,false,false,false,false,false,atrophy
yahoo-494,24,false,false,8,false,false,false,false,false,crate and barrel
yahoo-494,25,false,false,8,false,false,false,false,false,furniture
yahoo-495,3,false,false,8,false,false,false,false,false,body wrap weight loss
yahoo-495,4,false,false,8,false,false,false,false,false,nashville thrift stores
yahoo-495,5,false,false,8,false,false,false,false,false,nashville goodwill
yahoo-495,6,false,true,8,false,false,false,false,false,nashville skyline
yahoo-495,7,false,false,8,false,false,false,false,false,benefits of earl grey tea
yahoo-495,8,false,false,8,false,false,true,false,false,whiskey kitchen nashville
yahoo-495,9,false,false,8,false,false,false,false,false,doma supreme court
yahoo-495,12,false,false,8,false,false,false,false,false,nikki moore
yahoo-495,14,false,false,8,false,false,false,false,false,the bling ring true story
yahoo-495,15,false,false,8,false,false,true,false,false,virago nashville
yahoo-495,16,false,false,8,false,false,false,false,false,chocolate chip cookie recipe
yahoo-495,19,false,false,8,false,false,false,false,false,miley cyrus drugs
yahoo-495,20,false,false,8,false,false,true,false,false,elmington park nashville
yahoo-495,22,false,false,8,false,false,false,false,false,nashville catholic churches
yahoo-496,1,false,false,8,false,true,false,false,false,google
yahoo-496,2,false,false,8,false,false,false,false,false,century theaters
yahoo-496,3,false,false,8,false,false,false,false,false,century theaters san francisco
yahoo-496,5,false,false,8,false,false,true,false,false,century 9 san francisco
yahoo-498,1,false,false,8,false,true,false,false,false,rotten tomatoes
yahoo-499,1,false,false,8,false,false,false,false,false,the bachelor
yahoo-499,2,false,false,8,false,false,false,false,false,the east
yahoo-499,3,false,false,8,false,false,false,false,false,game of thrones
yahoo-499,4,false,true,8,false,false,false,false,false,tool
yahoo-499,5,false,false,8,false,false,false,false,false,steve guttenberg
yahoo-499,8,false,false,8,false,false,false,false,false,redbox
yahoo-499,9,false,false,8,false,false,false,false,false,caddo lake texas
yahoo-500,2,false,false,8,false,false,true,false,false,clarity nails salem nh
yahoo-500,3,false,false,8,false,false,false,false,false,white house down movie
yahoo-500,4,false,false,9,false,false,false,false,false,loews theater methuen ma
yahoo-500,5,false,false,9,false,false,false,false,false,lawrence movie theaters
yahoo-500,6,false,false,9,false,false,true,false,false,reliefs inn lawrence ma
yahoo-501,1,false,false,9,false,false,false,false,true,is lean cuisine healthy
